time,T_oven,T_Cu1,T_Cu2,T_Inco1,T_Inco2,T_Cu3,T_Cu4,T_room
7960.457,73.382,70.418,69.648,65.224,41.527,36.394,36.028,22.337
7960.558,73.382,70.418,69.648,65.224,41.527,36.394,36.028,22.337
7960.657,73.382,70.418,69.648,65.224,41.527,36.394,36.028,22.337
7960.76,73.382,70.418,69.648,65.224,41.527,36.394,36.028,22.337
7960.857,73.382,70.418,69.648,65.224,41.527,36.394,36.028,22.337
7960.958,73.382,70.418,69.648,65.224,41.527,36.394,36.028,22.337
7961.057,73.382,70.418,69.648,65.224,41.527,36.394,36.028,22.337
7961.157,73.373,70.415,69.647,65.206,41.536,36.397,36.025,22.321
7961.258,73.373,70.415,69.647,65.206,41.536,36.397,36.025,22.321
7961.357,73.373,70.415,69.647,65.206,41.536,36.397,36.025,22.321
7961.458,73.373,70.415,69.647,65.206,41.536,36.397,36.025,22.321
7961.558,73.373,70.415,69.647,65.206,41.536,36.397,36.025,22.321
7961.657,73.373,70.415,69.647,65.206,41.536,36.397,36.025,22.321
7961.758,73.373,70.415,69.647,65.206,41.536,36.397,36.025,22.321
7961.857,73.379,70.415,69.638,65.199,41.535,36.392,36.022,22.332
7961.957,73.379,70.415,69.638,65.199,41.535,36.392,36.022,22.332
7962.058,73.379,70.415,69.638,65.199,41.535,36.392,36.022,22.332
7962.159,73.379,70.415,69.638,65.199,41.535,36.392,36.022,22.332
7962.258,73.379,70.415,69.638,65.199,41.535,36.392,36.022,22.332
7962.358,73.379,70.415,69.638,65.199,41.535,36.392,36.022,22.332
7962.458,73.379,70.415,69.638,65.199,41.535,36.392,36.022,22.332
7962.558,73.364,70.409,69.625,65.192,41.515,36.39,36.02,22.328
7962.658,73.364,70.409,69.625,65.192,41.515,36.39,36.02,22.328
7962.757,73.364,70.409,69.625,65.192,41.515,36.39,36.02,22.328
7962.858,73.364,70.409,69.625,65.192,41.515,36.39,36.02,22.328
7962.958,73.364,70.409,69.625,65.192,41.515,36.39,36.02,22.328
7963.058,73.364,70.409,69.625,65.192,41.515,36.39,36.02,22.328
7963.157,73.364,70.409,69.625,65.192,41.515,36.39,36.02,22.328
7963.258,73.367,70.393,69.633,65.191,41.528,36.39,36.014,22.352
7963.357,73.367,70.393,69.633,65.191,41.528,36.39,36.014,22.352
7963.458,73.367,70.393,69.633,65.191,41.528,36.39,36.014,22.352
7963.558,73.367,70.393,69.633,65.191,41.528,36.39,36.014,22.352
7963.657,73.367,70.393,69.633,65.191,41.528,36.39,36.014,22.352
7963.757,73.367,70.393,69.633,65.191,41.528,36.39,36.014,22.352
7963.858,73.367,70.393,69.633,65.191,41.528,36.39,36.014,22.352
7963.957,73.362,70.389,69.618,65.187,41.521,36.373,36.015,22.328
7964.058,73.362,70.389,69.618,65.187,41.521,36.373,36.015,22.328
7964.158,73.362,70.389,69.618,65.187,41.521,36.373,36.015,22.328
7964.257,73.362,70.389,69.618,65.187,41.521,36.373,36.015,22.328
7964.358,73.362,70.389,69.618,65.187,41.521,36.373,36.015,22.328
7964.458,73.362,70.389,69.618,65.187,41.521,36.373,36.015,22.328
7964.558,73.362,70.389,69.618,65.187,41.521,36.373,36.015,22.328
7964.658,73.37,70.386,69.618,65.19,41.525,36.388,36.015,22.325
7964.758,73.37,70.386,69.618,65.19,41.525,36.388,36.015,22.325
7964.857,73.37,70.386,69.618,65.19,41.525,36.388,36.015,22.325
7964.958,73.37,70.386,69.618,65.19,41.525,36.388,36.015,22.325
7965.057,73.37,70.386,69.618,65.19,41.525,36.388,36.015,22.325
7965.158,73.37,70.386,69.618,65.19,41.525,36.388,36.015,22.325
7965.258,73.37,70.386,69.618,65.19,41.525,36.388,36.015,22.325
7965.357,73.358,70.385,69.615,65.201,41.525,36.385,36.014,22.321
7965.458,73.358,70.385,69.615,65.201,41.525,36.385,36.014,22.321
7965.557,73.358,70.385,69.615,65.201,41.525,36.385,36.014,22.321
7965.657,73.358,70.385,69.615,65.201,41.525,36.385,36.014,22.321
7965.758,73.358,70.385,69.615,65.201,41.525,36.385,36.014,22.321
7965.857,73.358,70.385,69.615,65.201,41.525,36.385,36.014,22.321
7965.958,73.358,70.385,69.615,65.201,41.525,36.385,36.014,22.321
7966.058,73.358,70.365,69.608,65.196,41.531,36.382,36.012,22.335
7966.157,73.358,70.365,69.608,65.196,41.531,36.382,36.012,22.335
7966.259,73.358,70.365,69.608,65.196,41.531,36.382,36.012,22.335
7966.357,73.358,70.365,69.608,65.196,41.531,36.382,36.012,22.335
7966.458,73.358,70.365,69.608,65.196,41.531,36.382,36.012,22.335
7966.558,73.358,70.365,69.608,65.196,41.531,36.382,36.012,22.335
7966.658,73.358,70.365,69.608,65.196,41.531,36.382,36.012,22.335
7966.759,73.353,70.371,69.615,65.198,41.535,36.387,36.022,22.355
7966.857,73.353,70.371,69.615,65.198,41.535,36.387,36.022,22.355
7966.957,73.353,70.371,69.615,65.198,41.535,36.387,36.022,22.355
7967.058,73.353,70.371,69.615,65.198,41.535,36.387,36.022,22.355
7967.158,73.353,70.371,69.615,65.198,41.535,36.387,36.022,22.355
7967.257,73.353,70.371,69.615,65.198,41.535,36.387,36.022,22.355
7967.358,73.353,70.371,69.615,65.198,41.535,36.387,36.022,22.355
7967.457,73.331,70.37,69.603,65.185,41.517,36.378,36.011,22.343
7967.558,73.331,70.37,69.603,65.185,41.517,36.378,36.011,22.343
7967.657,73.331,70.37,69.603,65.185,41.517,36.378,36.011,22.343
7967.759,73.331,70.37,69.603,65.185,41.517,36.378,36.011,22.343
7967.858,73.331,70.37,69.603,65.185,41.517,36.378,36.011,22.343
7967.957,73.331,70.37,69.603,65.185,41.517,36.378,36.011,22.343
7968.058,73.331,70.37,69.603,65.185,41.517,36.378,36.011,22.343
7968.158,73.328,70.355,69.587,65.172,41.505,36.373,36.01,22.355
7968.259,73.328,70.355,69.587,65.172,41.505,36.373,36.01,22.355
7968.359,73.328,70.355,69.587,65.172,41.505,36.373,36.01,22.355
7968.458,73.328,70.355,69.587,65.172,41.505,36.373,36.01,22.355
7968.558,73.328,70.355,69.587,65.172,41.505,36.373,36.01,22.355
7968.659,73.328,70.355,69.587,65.172,41.505,36.373,36.01,22.355
7968.759,73.328,70.355,69.587,65.172,41.505,36.373,36.01,22.355
7968.858,73.324,70.363,69.597,65.169,41.515,36.382,36.017,22.363
7968.958,73.324,70.363,69.597,65.169,41.515,36.382,36.017,22.363
7969.058,73.324,70.363,69.597,65.169,41.515,36.382,36.017,22.363
7969.159,73.324,70.363,69.597,65.169,41.515,36.382,36.017,22.363
7969.258,73.324,70.363,69.597,65.169,41.515,36.382,36.017,22.363
7969.359,73.324,70.363,69.597,65.169,41.515,36.382,36.017,22.363
7969.458,73.324,70.363,69.597,65.169,41.515,36.382,36.017,22.363
7969.558,73.323,70.348,69.584,65.157,41.502,36.365,36.002,22.358
7969.658,73.323,70.348,69.584,65.157,41.502,36.365,36.002,22.358
7969.759,73.323,70.348,69.584,65.157,41.502,36.365,36.002,22.358
7969.859,73.323,70.348,69.584,65.157,41.502,36.365,36.002,22.358
7969.958,73.323,70.348,69.584,65.157,41.502,36.365,36.002,22.358
7970.057,73.323,70.348,69.584,65.157,41.502,36.365,36.002,22.358
7970.157,73.323,70.348,69.584,65.157,41.502,36.365,36.002,22.358
7970.258,73.312,70.347,69.572,65.14,41.502,36.369,36.004,22.362
7970.357,73.312,70.347,69.572,65.14,41.502,36.369,36.004,22.362
7970.458,73.312,70.347,69.572,65.14,41.502,36.369,36.004,22.362
7970.559,73.312,70.347,69.572,65.14,41.502,36.369,36.004,22.362
7970.659,73.312,70.347,69.572,65.14,41.502,36.369,36.004,22.362
7970.759,73.312,70.347,69.572,65.14,41.502,36.369,36.004,22.362
7970.859,73.312,70.347,69.572,65.14,41.502,36.369,36.004,22.362
7970.958,73.309,70.338,69.577,65.145,41.504,36.369,35.999,22.367
7971.057,73.309,70.338,69.577,65.145,41.504,36.369,35.999,22.367
7971.158,73.309,70.338,69.577,65.145,41.504,36.369,35.999,22.367
7971.259,73.309,70.338,69.577,65.145,41.504,36.369,35.999,22.367
7971.359,73.309,70.338,69.577,65.145,41.504,36.369,35.999,22.367
7971.459,73.309,70.338,69.577,65.145,41.504,36.369,35.999,22.367
7971.558,73.309,70.338,69.577,65.145,41.504,36.369,35.999,22.367
7971.659,73.305,70.335,69.565,65.13,41.493,36.374,36.008,22.365
7971.759,73.305,70.335,69.565,65.13,41.493,36.374,36.008,22.365
7971.859,73.305,70.335,69.565,65.13,41.493,36.374,36.008,22.365
7971.959,73.305,70.335,69.565,65.13,41.493,36.374,36.008,22.365
7972.058,73.305,70.335,69.565,65.13,41.493,36.374,36.008,22.365
7972.158,73.305,70.335,69.565,65.13,41.493,36.374,36.008,22.365
7972.259,73.305,70.335,69.565,65.13,41.493,36.374,36.008,22.365
7972.359,73.296,70.331,69.57,65.125,41.496,36.373,35.997,22.377
7972.458,73.296,70.331,69.57,65.125,41.496,36.373,35.997,22.377
7972.558,73.296,70.331,69.57,65.125,41.496,36.373,35.997,22.377
7972.658,73.296,70.331,69.57,65.125,41.496,36.373,35.997,22.377
7972.759,73.296,70.331,69.57,65.125,41.496,36.373,35.997,22.377
7972.859,73.296,70.331,69.57,65.125,41.496,36.373,35.997,22.377
7972.959,73.296,70.331,69.57,65.125,41.496,36.373,35.997,22.377
7973.059,73.299,70.323,69.558,65.123,41.499,36.366,35.998,22.365
7973.158,73.299,70.323,69.558,65.123,41.499,36.366,35.998,22.365
7973.258,73.299,70.323,69.558,65.123,41.499,36.366,35.998,22.365
7973.358,73.299,70.323,69.558,65.123,41.499,36.366,35.998,22.365
7973.458,73.299,70.323,69.558,65.123,41.499,36.366,35.998,22.365
7973.559,73.299,70.323,69.558,65.123,41.499,36.366,35.998,22.365
7973.659,73.299,70.323,69.558,65.123,41.499,36.366,35.998,22.365
7973.759,73.304,70.334,69.561,65.127,41.502,36.379,36.003,22.35
7973.859,73.304,70.334,69.561,65.127,41.502,36.379,36.003,22.35
7973.958,73.304,70.334,69.561,65.127,41.502,36.379,36.003,22.35
7974.058,73.304,70.334,69.561,65.127,41.502,36.379,36.003,22.35
7974.158,73.304,70.334,69.561,65.127,41.502,36.379,36.003,22.35
7974.258,73.304,70.334,69.561,65.127,41.502,36.379,36.003,22.35
7974.359,73.304,70.334,69.561,65.127,41.502,36.379,36.003,22.35
7974.459,73.293,70.308,69.551,65.142,41.495,36.367,35.994,22.329
7974.559,73.293,70.308,69.551,65.142,41.495,36.367,35.994,22.329
7974.659,73.293,70.308,69.551,65.142,41.495,36.367,35.994,22.329
7974.759,73.293,70.308,69.551,65.142,41.495,36.367,35.994,22.329
7974.859,73.293,70.308,69.551,65.142,41.495,36.367,35.994,22.329
7974.959,73.293,70.308,69.551,65.142,41.495,36.367,35.994,22.329
7975.058,73.293,70.308,69.551,65.142,41.495,36.367,35.994,22.329
7975.158,73.287,70.307,69.549,65.134,41.488,36.359,35.99,22.335
7975.259,73.287,70.307,69.549,65.134,41.488,36.359,35.99,22.335
7975.358,73.287,70.307,69.549,65.134,41.488,36.359,35.99,22.335
7975.458,73.287,70.307,69.549,65.134,41.488,36.359,35.99,22.335
7975.559,73.287,70.307,69.549,65.134,41.488,36.359,35.99,22.335
7975.659,73.287,70.307,69.549,65.134,41.488,36.359,35.99,22.335
7975.758,73.287,70.307,69.549,65.134,41.488,36.359,35.99,22.335
7975.859,73.284,70.308,69.544,65.138,41.499,36.363,35.997,22.343
7975.959,73.284,70.308,69.544,65.138,41.499,36.363,35.997,22.343
7976.06,73.284,70.308,69.544,65.138,41.499,36.363,35.997,22.343
7976.159,73.284,70.308,69.544,65.138,41.499,36.363,35.997,22.343
7976.259,73.284,70.308,69.544,65.138,41.499,36.363,35.997,22.343
7976.359,73.284,70.308,69.544,65.138,41.499,36.363,35.997,22.343
7976.459,73.284,70.308,69.544,65.138,41.499,36.363,35.997,22.343
7976.558,73.281,70.304,69.537,65.129,41.484,36.361,35.994,22.342
7976.658,73.281,70.304,69.537,65.129,41.484,36.361,35.994,22.342
7976.758,73.281,70.304,69.537,65.129,41.484,36.361,35.994,22.342
7976.86,73.281,70.304,69.537,65.129,41.484,36.361,35.994,22.342
7976.959,73.281,70.304,69.537,65.129,41.484,36.361,35.994,22.342
7977.058,73.281,70.304,69.537,65.129,41.484,36.361,35.994,22.342
7977.158,73.281,70.304,69.537,65.129,41.484,36.361,35.994,22.342
7977.259,73.284,70.303,69.545,65.116,41.491,36.371,36.004,22.357
7977.359,73.284,70.303,69.545,65.116,41.491,36.371,36.004,22.357
7977.459,73.284,70.303,69.545,65.116,41.491,36.371,36.004,22.357
7977.559,73.284,70.303,69.545,65.116,41.491,36.371,36.004,22.357
7977.658,73.284,70.303,69.545,65.116,41.491,36.371,36.004,22.357
7977.758,73.284,70.303,69.545,65.116,41.491,36.371,36.004,22.357
7977.858,73.284,70.303,69.545,65.116,41.491,36.371,36.004,22.357
7977.959,73.274,70.293,69.534,65.11,41.483,36.361,35.996,22.358
7978.058,73.274,70.293,69.534,65.11,41.483,36.361,35.996,22.358
7978.158,73.274,70.293,69.534,65.11,41.483,36.361,35.996,22.358
7978.258,73.274,70.293,69.534,65.11,41.483,36.361,35.996,22.358
7978.36,73.274,70.293,69.534,65.11,41.483,36.361,35.996,22.358
7978.459,73.274,70.293,69.534,65.11,41.483,36.361,35.996,22.358
7978.56,73.274,70.293,69.534,65.11,41.483,36.361,35.996,22.358
7978.658,73.255,70.284,69.525,65.094,41.477,36.358,35.986,22.369
7978.759,73.255,70.284,69.525,65.094,41.477,36.358,35.986,22.369
7978.859,73.255,70.284,69.525,65.094,41.477,36.358,35.986,22.369
7978.959,73.255,70.284,69.525,65.094,41.477,36.358,35.986,22.369
7979.059,73.255,70.284,69.525,65.094,41.477,36.358,35.986,22.369
7979.159,73.255,70.284,69.525,65.094,41.477,36.358,35.986,22.369
7979.259,73.255,70.284,69.525,65.094,41.477,36.358,35.986,22.369
7979.358,73.261,70.287,69.519,65.093,41.484,36.361,35.996,22.382
7979.458,73.261,70.287,69.519,65.093,41.484,36.361,35.996,22.382
7979.559,73.261,70.287,69.519,65.093,41.484,36.361,35.996,22.382
7979.659,73.261,70.287,69.519,65.093,41.484,36.361,35.996,22.382
7979.758,73.261,70.287,69.519,65.093,41.484,36.361,35.996,22.382
7979.86,73.261,70.287,69.519,65.093,41.484,36.361,35.996,22.382
7979.959,73.261,70.287,69.519,65.093,41.484,36.361,35.996,22.382
7980.059,73.258,70.277,69.508,65.079,41.472,36.357,35.984,22.376
7980.153,73.258,70.277,69.508,65.079,41.472,36.357,35.984,22.376
7980.255,73.258,70.277,69.508,65.079,41.472,36.357,35.984,22.376
7980.354,73.258,70.277,69.508,65.079,41.472,36.357,35.984,22.376
7980.455,73.258,70.277,69.508,65.079,41.472,36.357,35.984,22.376
7980.555,73.258,70.277,69.508,65.079,41.472,36.357,35.984,22.376
7980.655,73.258,70.277,69.508,65.079,41.472,36.357,35.984,22.376
7980.755,73.247,70.279,69.501,65.073,41.465,36.352,35.977,22.382
7980.855,73.247,70.279,69.501,65.073,41.465,36.352,35.977,22.382
7980.956,73.247,70.279,69.501,65.073,41.465,36.352,35.977,22.382
7981.055,73.247,70.279,69.501,65.073,41.465,36.352,35.977,22.382
7981.155,73.247,70.279,69.501,65.073,41.465,36.352,35.977,22.382
7981.254,73.247,70.279,69.501,65.073,41.465,36.352,35.977,22.382
7981.356,73.247,70.279,69.501,65.073,41.465,36.352,35.977,22.382
7981.454,73.251,70.27,69.506,65.073,41.465,36.356,35.98,22.395
7981.554,73.251,70.27,69.506,65.073,41.465,36.356,35.98,22.395
7981.655,73.251,70.27,69.506,65.073,41.465,36.356,35.98,22.395
7981.755,73.251,70.27,69.506,65.073,41.465,36.356,35.98,22.395
7981.854,73.251,70.27,69.506,65.073,41.465,36.356,35.98,22.395
7981.954,73.251,70.27,69.506,65.073,41.465,36.356,35.98,22.395
7982.056,73.251,70.27,69.506,65.073,41.465,36.356,35.98,22.395
7982.156,73.242,70.265,69.498,65.073,41.466,36.349,35.976,22.414
7982.256,73.242,70.265,69.498,65.073,41.466,36.349,35.976,22.414
7982.355,73.242,70.265,69.498,65.073,41.466,36.349,35.976,22.414
7982.456,73.242,70.265,69.498,65.073,41.466,36.349,35.976,22.414
7982.556,73.242,70.265,69.498,65.073,41.466,36.349,35.976,22.414
7982.655,73.242,70.265,69.498,65.073,41.466,36.349,35.976,22.414
7982.756,73.242,70.265,69.498,65.073,41.466,36.349,35.976,22.414
7982.857,73.243,70.275,69.508,65.076,41.471,36.36,35.986,22.425
7982.954,73.243,70.275,69.508,65.076,41.471,36.36,35.986,22.425
7983.056,73.243,70.275,69.508,65.076,41.471,36.36,35.986,22.425
7983.155,73.243,70.275,69.508,65.076,41.471,36.36,35.986,22.425
7983.255,73.243,70.275,69.508,65.076,41.471,36.36,35.986,22.425
7983.356,73.243,70.275,69.508,65.076,41.471,36.36,35.986,22.425
7983.455,73.243,70.275,69.508,65.076,41.471,36.36,35.986,22.425
7983.555,73.231,70.259,69.493,65.071,41.474,36.356,35.991,22.418
7983.655,73.231,70.259,69.493,65.071,41.474,36.356,35.991,22.418
7983.756,73.231,70.259,69.493,65.071,41.474,36.356,35.991,22.418
7983.855,73.231,70.259,69.493,65.071,41.474,36.356,35.991,22.418
7983.956,73.231,70.259,69.493,65.071,41.474,36.356,35.991,22.418
7984.056,73.231,70.259,69.493,65.071,41.474,36.356,35.991,22.418
7984.155,73.231,70.259,69.493,65.071,41.474,36.356,35.991,22.418
7984.256,73.22,70.246,69.485,65.047,41.463,36.339,35.975,22.415
7984.357,73.22,70.246,69.485,65.047,41.463,36.339,35.975,22.415
7984.455,73.22,70.246,69.485,65.047,41.463,36.339,35.975,22.415
7984.556,73.22,70.246,69.485,65.047,41.463,36.339,35.975,22.415
7984.655,73.22,70.246,69.485,65.047,41.463,36.339,35.975,22.415
7984.756,73.22,70.246,69.485,65.047,41.463,36.339,35.975,22.415
7984.855,73.22,70.246,69.485,65.047,41.463,36.339,35.975,22.415
7984.956,73.227,70.236,69.479,65.053,41.457,36.351,35.981,22.394
7985.055,73.227,70.236,69.479,65.053,41.457,36.351,35.981,22.394
7985.156,73.227,70.236,69.479,65.053,41.457,36.351,35.981,22.394
7985.255,73.227,70.236,69.479,65.053,41.457,36.351,35.981,22.394
7985.355,73.227,70.236,69.479,65.053,41.457,36.351,35.981,22.394
7985.455,73.227,70.236,69.479,65.053,41.457,36.351,35.981,22.394
7985.556,73.227,70.236,69.479,65.053,41.457,36.351,35.981,22.394
7985.656,73.231,70.237,69.474,65.044,41.458,36.345,35.985,22.388
7985.756,73.231,70.237,69.474,65.044,41.458,36.345,35.985,22.388
7985.857,73.231,70.237,69.474,65.044,41.458,36.345,35.985,22.388
7985.955,73.231,70.237,69.474,65.044,41.458,36.345,35.985,22.388
7986.056,73.231,70.237,69.474,65.044,41.458,36.345,35.985,22.388
7986.155,73.231,70.237,69.474,65.044,41.458,36.345,35.985,22.388
7986.255,73.231,70.237,69.474,65.044,41.458,36.345,35.985,22.388
7986.356,73.222,70.241,69.469,65.044,41.464,36.356,35.984,22.397
7986.455,73.222,70.241,69.469,65.044,41.464,36.356,35.984,22.397
7986.556,73.222,70.241,69.469,65.044,41.464,36.356,35.984,22.397
7986.655,73.222,70.241,69.469,65.044,41.464,36.356,35.984,22.397
7986.756,73.222,70.241,69.469,65.044,41.464,36.356,35.984,22.397
7986.855,73.222,70.241,69.469,65.044,41.464,36.356,35.984,22.397
7986.956,73.222,70.241,69.469,65.044,41.464,36.356,35.984,22.397
7987.056,73.217,70.231,69.472,65.048,41.455,36.352,35.982,22.413
7987.155,73.217,70.231,69.472,65.048,41.455,36.352,35.982,22.413
7987.256,73.217,70.231,69.472,65.048,41.455,36.352,35.982,22.413
7987.357,73.217,70.231,69.472,65.048,41.455,36.352,35.982,22.413
7987.455,73.217,70.231,69.472,65.048,41.455,36.352,35.982,22.413
7987.556,73.217,70.231,69.472,65.048,41.455,36.352,35.982,22.413
7987.655,73.217,70.231,69.472,65.048,41.455,36.352,35.982,22.413
7987.756,73.215,70.222,69.461,65.03,41.451,36.355,35.98,22.407
7987.855,73.215,70.222,69.461,65.03,41.451,36.355,35.98,22.407
7987.956,73.215,70.222,69.461,65.03,41.451,36.355,35.98,22.407
7988.055,73.215,70.222,69.461,65.03,41.451,36.355,35.98,22.407
7988.155,73.215,70.222,69.461,65.03,41.451,36.355,35.98,22.407
7988.255,73.215,70.222,69.461,65.03,41.451,36.355,35.98,22.407
7988.356,73.215,70.222,69.461,65.03,41.451,36.355,35.98,22.407
7988.456,73.199,70.21,69.461,65.046,41.446,36.337,35.974,22.407
7988.556,73.199,70.21,69.461,65.046,41.446,36.337,35.974,22.407
7988.655,73.199,70.21,69.461,65.046,41.446,36.337,35.974,22.407
7988.756,73.199,70.21,69.461,65.046,41.446,36.337,35.974,22.407
7988.857,73.199,70.21,69.461,65.046,41.446,36.337,35.974,22.407
7988.955,73.199,70.21,69.461,65.046,41.446,36.337,35.974,22.407
7989.056,73.199,70.21,69.461,65.046,41.446,36.337,35.974,22.407
7989.155,73.21,70.21,69.458,65.043,41.452,36.347,35.976,22.423
7989.255,73.21,70.21,69.458,65.043,41.452,36.347,35.976,22.423
7989.355,73.21,70.21,69.458,65.043,41.452,36.347,35.976,22.423
7989.455,73.21,70.21,69.458,65.043,41.452,36.347,35.976,22.423
7989.555,73.21,70.21,69.458,65.043,41.452,36.347,35.976,22.423
7989.655,73.21,70.21,69.458,65.043,41.452,36.347,35.976,22.423
7989.756,73.21,70.21,69.458,65.043,41.452,36.347,35.976,22.423
7989.855,73.192,70.202,69.453,65.034,41.449,36.337,35.96,22.395
7989.956,73.192,70.202,69.453,65.034,41.449,36.337,35.96,22.395
7990.055,73.192,70.202,69.453,65.034,41.449,36.337,35.96,22.395
7990.156,73.192,70.202,69.453,65.034,41.449,36.337,35.96,22.395
7990.255,73.192,70.202,69.453,65.034,41.449,36.337,35.96,22.395
7990.357,73.192,70.202,69.453,65.034,41.449,36.337,35.96,22.395
7990.456,73.192,70.202,69.453,65.034,41.449,36.337,35.96,22.395
7990.555,73.188,70.2,69.435,65.035,41.442,36.347,35.961,22.407
7990.656,73.188,70.2,69.435,65.035,41.442,36.347,35.961,22.407
7990.757,73.188,70.2,69.435,65.035,41.442,36.347,35.961,22.407
7990.855,73.188,70.2,69.435,65.035,41.442,36.347,35.961,22.407
7990.956,73.188,70.2,69.435,65.035,41.442,36.347,35.961,22.407
7991.057,73.188,70.2,69.435,65.035,41.442,36.347,35.961,22.407
7991.155,73.188,70.2,69.435,65.035,41.442,36.347,35.961,22.407
7991.256,73.184,70.208,69.438,65.035,41.444,36.341,35.962,22.396
7991.355,73.184,70.208,69.438,65.035,41.444,36.341,35.962,22.396
7991.457,73.184,70.208,69.438,65.035,41.444,36.341,35.962,22.396
7991.555,73.184,70.208,69.438,65.035,41.444,36.341,35.962,22.396
7991.656,73.184,70.208,69.438,65.035,41.444,36.341,35.962,22.396
7991.755,73.184,70.208,69.438,65.035,41.444,36.341,35.962,22.396
7991.856,73.184,70.208,69.438,65.035,41.444,36.341,35.962,22.396
7991.956,73.187,70.206,69.447,65.036,41.442,36.354,35.98,22.398
7992.056,73.187,70.206,69.447,65.036,41.442,36.354,35.98,22.398
7992.155,73.187,70.206,69.447,65.036,41.442,36.354,35.98,22.398
7992.255,73.187,70.206,69.447,65.036,41.442,36.354,35.98,22.398
7992.356,73.187,70.206,69.447,65.036,41.442,36.354,35.98,22.398
7992.455,73.187,70.206,69.447,65.036,41.442,36.354,35.98,22.398
7992.556,73.187,70.206,69.447,65.036,41.442,36.354,35.98,22.398
7992.655,73.174,70.19,69.427,65.014,41.446,36.339,35.968,22.405
7992.756,73.174,70.19,69.427,65.014,41.446,36.339,35.968,22.405
7992.855,73.174,70.19,69.427,65.014,41.446,36.339,35.968,22.405
7992.956,73.174,70.19,69.427,65.014,41.446,36.339,35.968,22.405
7993.055,73.174,70.19,69.427,65.014,41.446,36.339,35.968,22.405
7993.156,73.174,70.19,69.427,65.014,41.446,36.339,35.968,22.405
7993.256,73.174,70.19,69.427,65.014,41.446,36.339,35.968,22.405
7993.357,73.169,70.185,69.425,65.003,41.442,36.338,35.965,22.399
7993.455,73.169,70.185,69.425,65.003,41.442,36.338,35.965,22.399
7993.556,73.169,70.185,69.425,65.003,41.442,36.338,35.965,22.399
7993.657,73.169,70.185,69.425,65.003,41.442,36.338,35.965,22.399
7993.755,73.169,70.185,69.425,65.003,41.442,36.338,35.965,22.399
7993.856,73.169,70.185,69.425,65.003,41.442,36.338,35.965,22.399
7993.955,73.169,70.185,69.425,65.003,41.442,36.338,35.965,22.399
7994.057,73.165,70.19,69.424,64.999,41.444,36.334,35.973,22.426
7994.156,73.165,70.19,69.424,64.999,41.444,36.334,35.973,22.426
7994.255,73.165,70.19,69.424,64.999,41.444,36.334,35.973,22.426
7994.356,73.165,70.19,69.424,64.999,41.444,36.334,35.973,22.426
7994.457,73.165,70.19,69.424,64.999,41.444,36.334,35.973,22.426
7994.555,73.165,70.19,69.424,64.999,41.444,36.334,35.973,22.426
7994.657,73.165,70.19,69.424,64.999,41.444,36.334,35.973,22.426
7994.756,73.169,70.167,69.417,64.987,41.442,36.329,35.975,22.432
7994.857,73.169,70.167,69.417,64.987,41.442,36.329,35.975,22.432
7994.956,73.169,70.167,69.417,64.987,41.442,36.329,35.975,22.432
7995.056,73.169,70.167,69.417,64.987,41.442,36.329,35.975,22.432
7995.156,73.169,70.167,69.417,64.987,41.442,36.329,35.975,22.432
7995.257,73.169,70.167,69.417,64.987,41.442,36.329,35.975,22.432
7995.356,73.169,70.167,69.417,64.987,41.442,36.329,35.975,22.432
7995.456,73.151,70.174,69.413,64.992,41.439,36.337,35.964,22.433
7995.557,73.151,70.174,69.413,64.992,41.439,36.337,35.964,22.433
7995.655,73.151,70.174,69.413,64.992,41.439,36.337,35.964,22.433
7995.756,73.151,70.174,69.413,64.992,41.439,36.337,35.964,22.433
7995.855,73.151,70.174,69.413,64.992,41.439,36.337,35.964,22.433
7995.956,73.151,70.174,69.413,64.992,41.439,36.337,35.964,22.433
7996.056,73.151,70.174,69.413,64.992,41.439,36.337,35.964,22.433
7996.156,73.143,70.17,69.402,64.979,41.437,36.328,35.953,22.417
7996.255,73.143,70.17,69.402,64.979,41.437,36.328,35.953,22.417
7996.356,73.143,70.17,69.402,64.979,41.437,36.328,35.953,22.417
7996.455,73.143,70.17,69.402,64.979,41.437,36.328,35.953,22.417
7996.555,73.143,70.17,69.402,64.979,41.437,36.328,35.953,22.417
7996.656,73.143,70.17,69.402,64.979,41.437,36.328,35.953,22.417
7996.755,73.143,70.17,69.402,64.979,41.437,36.328,35.953,22.417
7996.855,73.151,70.159,69.404,64.992,41.439,36.325,35.961,22.401
7996.956,73.151,70.159,69.404,64.992,41.439,36.325,35.961,22.401
7997.057,73.151,70.159,69.404,64.992,41.439,36.325,35.961,22.401
7997.156,73.151,70.159,69.404,64.992,41.439,36.325,35.961,22.401
7997.256,73.151,70.159,69.404,64.992,41.439,36.325,35.961,22.401
7997.357,73.151,70.159,69.404,64.992,41.439,36.325,35.961,22.401
7997.458,73.151,70.159,69.404,64.992,41.439,36.325,35.961,22.401
7997.557,73.149,70.158,69.4,64.997,41.437,36.325,35.958,22.408
7997.657,73.149,70.158,69.4,64.997,41.437,36.325,35.958,22.408
7997.756,73.149,70.158,69.4,64.997,41.437,36.325,35.958,22.408
7997.858,73.149,70.158,69.4,64.997,41.437,36.325,35.958,22.408
7997.957,73.149,70.158,69.4,64.997,41.437,36.325,35.958,22.408
