pos	load		time			T_oven	T_Cu1	T_Cu2	T_Inco1	T_Inco2	T_Cu3	T_Cu4			
-6.197	-0.024	0	38902.766	0	272	166.937	43.178	41.139	37.318	31.708	29.683	29.493	2301.228	2301.228	2301.228
-6.208	-0.026	0	38902.872	0	272	166.937	43.178	41.139	37.318	31.708	29.683	29.493	2301.228	2301.228	2301.228
-6.219	-0.026	0	38902.966	0	272	166.937	43.178	41.139	37.318	31.708	29.683	29.493	2301.228	2301.228	2301.228
-6.219	-0.027	0	38903.069	0	272	166.937	43.178	41.139	37.318	31.708	29.683	29.493	2301.228	2301.228	2301.228
-6.214	-0.028	0	38903.169	0	272	166.937	43.178	41.139	37.318	31.708	29.683	29.493	2301.228	2301.228	2301.228
-6.202	-0.031	0	38903.269	0	272	166.937	43.178	41.139	37.318	31.708	29.683	29.493	2301.228	2301.228	2301.228
-6.215	-0.033	0	38903.366	0	272	166.937	43.178	41.139	37.318	31.708	29.683	29.493	2301.228	2301.228	2301.228
-6.223	-0.034	0	38903.467	0	272	166.925	43.265	41.22	37.396	31.755	29.723	29.525	2301.229	2301.229	2301.229
-6.225	-0.035	0	38903.567	0	272	166.925	43.265	41.22	37.396	31.755	29.723	29.525	2301.229	2301.229	2301.229
-6.219	-0.037	0	38903.677	0	272	166.925	43.265	41.22	37.396	31.755	29.723	29.525	2301.229	2301.229	2301.229
-6.207	-0.038	0	38903.767	0	272	166.925	43.265	41.22	37.396	31.755	29.723	29.525	2301.229	2301.229	2301.229
-6.22	-0.04	0	38903.872	0	272	166.925	43.265	41.22	37.396	31.755	29.723	29.525	2301.229	2301.229	2301.229
-6.228	-0.04	0	38903.978	0	272	166.925	43.265	41.22	37.396	31.755	29.723	29.525	2301.229	2301.229	2301.229
-6.23	-0.041	0	38904.073	0	272	166.925	43.265	41.22	37.396	31.755	29.723	29.525	2301.229	2301.229	2301.229
-6.226	-0.043	0	38904.167	0	272	166.905	43.364	41.299	37.469	31.787	29.759	29.56	2301.231	2301.231	2301.231
-6.214	-0.045	0	38904.267	0	272	166.905	43.364	41.299	37.469	31.787	29.759	29.56	2301.231	2301.231	2301.231
-6.223	-0.046	0	38904.373	0	272	166.905	43.364	41.299	37.469	31.787	29.759	29.56	2301.231	2301.231	2301.231
-6.233	-0.048	0	38904.472	0	272	166.905	43.364	41.299	37.469	31.787	29.759	29.56	2301.231	2301.231	2301.231
-6.236	-0.048	0	38904.571	0	272	166.905	43.364	41.299	37.469	31.787	29.759	29.56	2301.231	2301.231	2301.231
-6.233	-0.05	0	38904.668	0	272	166.905	43.364	41.299	37.469	31.787	29.759	29.56	2301.231	2301.231	2301.231
-6.223	-0.052	0	38904.766	0	272	166.905	43.364	41.299	37.469	31.787	29.759	29.56	2301.231	2301.231	2301.231
-6.225	-0.053	0	38904.866	0	272	166.896	43.467	41.386	37.54	31.838	29.79	29.592	2301.234	2301.234	2301.234
-6.238	-0.055	0	38904.966	0	272	166.896	43.467	41.386	37.54	31.838	29.79	29.592	2301.234	2301.234	2301.234
-6.242	-0.055	0	38905.072	0	272	166.896	43.467	41.386	37.54	31.838	29.79	29.592	2301.234	2301.234	2301.234
-6.239	-0.058	0	38905.166	0	272	166.896	43.467	41.386	37.54	31.838	29.79	29.592	2301.234	2301.234	2301.234
-6.23	-0.059	0	38905.267	0	272	166.896	43.467	41.386	37.54	31.838	29.79	29.592	2301.234	2301.234	2301.234
-6.228	-0.061	0	38905.368	0	272	166.896	43.467	41.386	37.54	31.838	29.79	29.592	2301.234	2301.234	2301.234
-6.242	-0.062	0	38905.466	0	272	166.896	43.467	41.386	37.54	31.838	29.79	29.592	2301.234	2301.234	2301.234
-6.247	-0.063	0	38905.57	0	272	166.873	43.589	41.477	37.61	31.871	29.817	29.626	2301.235	2301.235	2301.235
-6.245	-0.064	0	38905.668	0	272	166.873	43.589	41.477	37.61	31.871	29.817	29.626	2301.235	2301.235	2301.235
-6.237	-0.065	0	38905.766	0	272	166.873	43.589	41.477	37.61	31.871	29.817	29.626	2301.235	2301.235	2301.235
-6.229	-0.065	0	38905.869	0	272	166.873	43.589	41.477	37.61	31.871	29.817	29.626	2301.235	2301.235	2301.235
-6.243	-0.066	0	38905.968	0	272	166.873	43.589	41.477	37.61	31.871	29.817	29.626	2301.235	2301.235	2301.235
-6.251	-0.068	0	38906.066	0	272	166.873	43.589	41.477	37.61	31.871	29.817	29.626	2301.235	2301.235	2301.235
-6.25	-0.07	0	38906.17	0	272	166.873	43.589	41.477	37.61	31.871	29.817	29.626	2301.235	2301.235	2301.235
-6.243	-0.072	0	38906.272	0	272	166.843	43.717	41.572	37.68	31.924	29.856	29.656	2301.237	2301.237	2301.237
-6.234	-0.071	0	38906.374	0	272	166.843	43.717	41.572	37.68	31.924	29.856	29.656	2301.237	2301.237	2301.237
-6.247	-0.071	0	38906.476	0	272	166.843	43.717	41.572	37.68	31.924	29.856	29.656	2301.237	2301.237	2301.237
-6.254	-0.071	0	38906.568	0	272	166.843	43.717	41.572	37.68	31.924	29.856	29.656	2301.237	2301.237	2301.237
-6.256	-0.072	0	38906.668	0	272	166.843	43.717	41.572	37.68	31.924	29.856	29.656	2301.237	2301.237	2301.237
-6.251	-0.073	0	38906.772	0	272	166.843	43.717	41.572	37.68	31.924	29.856	29.656	2301.237	2301.237	2301.237
-6.239	-0.073	0	38906.866	0	272	166.843	43.717	41.572	37.68	31.924	29.856	29.656	2301.237	2301.237	2301.237
-6.251	-0.072	0	38906.968	0	272	166.794	43.849	41.652	37.757	31.971	29.874	29.686	2301.224	2301.224	2301.224
-6.26	-0.072	0	38907.069	0	272	166.794	43.849	41.652	37.757	31.971	29.874	29.686	2301.224	2301.224	2301.224
-6.262	-0.072	0	38907.174	0	272	166.794	43.849	41.652	37.757	31.971	29.874	29.686	2301.224	2301.224	2301.224
-6.259	-0.074	0	38907.27	0	272	166.794	43.849	41.652	37.757	31.971	29.874	29.686	2301.224	2301.224	2301.224
-6.247	-0.075	0	38907.372	0	272	166.794	43.849	41.652	37.757	31.971	29.874	29.686	2301.224	2301.224	2301.224
-6.257	-0.076	0	38907.469	0	272	166.794	43.849	41.652	37.757	31.971	29.874	29.686	2301.224	2301.224	2301.224
-6.268	-0.077	0	38907.572	0	272	166.794	43.849	41.652	37.757	31.971	29.874	29.686	2301.224	2301.224	2301.224
-6.272	-0.077	0	38907.666	0	272	166.739	44.025	41.736	37.82	32.002	29.911	29.711	2301.223	2301.223	2301.223
-6.269	-0.078	0	38907.766	0	272	166.739	44.025	41.736	37.82	32.002	29.911	29.711	2301.223	2301.223	2301.223
-6.261	-0.076	0	38907.867	0	272	166.739	44.025	41.736	37.82	32.002	29.911	29.711	2301.223	2301.223	2301.223
-6.26	-0.076	0	38907.979	0	272	166.739	44.025	41.736	37.82	32.002	29.911	29.711	2301.223	2301.223	2301.223
-6.273	-0.076	0	38908.078	0	272	166.739	44.025	41.736	37.82	32.002	29.911	29.711	2301.223	2301.223	2301.223
-6.277	-0.076	0	38908.167	0	272	166.739	44.025	41.736	37.82	32.002	29.911	29.711	2301.223	2301.223	2301.223
-6.275	-0.077	0	38908.272	0	272	166.739	44.025	41.736	37.82	32.002	29.911	29.711	2301.223	2301.223	2301.223
-6.265	-0.077	0	38908.368	0	272	166.663	44.245	41.836	37.897	32.044	29.955	29.753	2301.23	2301.23	2301.23
-6.263	-0.076	0	38908.467	0	272	166.663	44.245	41.836	37.897	32.044	29.955	29.753	2301.23	2301.23	2301.23
-6.278	-0.077	0	38908.567	0	272	166.663	44.245	41.836	37.897	32.044	29.955	29.753	2301.23	2301.23	2301.23
-6.283	-0.078	0	38908.668	0	272	166.663	44.245	41.836	37.897	32.044	29.955	29.753	2301.23	2301.23	2301.23
-6.28	-0.079	0	38908.768	0	272	166.663	44.245	41.836	37.897	32.044	29.955	29.753	2301.23	2301.23	2301.23
-6.272	-0.079	0	38908.868	0	272	166.663	44.245	41.836	37.897	32.044	29.955	29.753	2301.23	2301.23	2301.23
-6.268	-0.08	0	38908.972	0	272	166.663	44.245	41.836	37.897	32.044	29.955	29.753	2301.23	2301.23	2301.23
-6.282	-0.079	0	38909.072	0	272	166.571	44.504	41.941	37.96	32.086	29.988	29.775	2301.23	2301.23	2301.23
-6.288	-0.081	0	38909.168	0	272	166.571	44.504	41.941	37.96	32.086	29.988	29.775	2301.23	2301.23	2301.23
-6.286	-0.082	0	38909.282	0	272	166.571	44.504	41.941	37.96	32.086	29.988	29.775	2301.23	2301.23	2301.23
-6.277	-0.082	0	38909.371	0	272	166.571	44.504	41.941	37.96	32.086	29.988	29.775	2301.23	2301.23	2301.23
-6.273	-0.085	0	38909.473	0	272	166.571	44.504	41.941	37.96	32.086	29.988	29.775	2301.23	2301.23	2301.23
-6.287	-0.085	0	38909.568	0	272	166.571	44.504	41.941	37.96	32.086	29.988	29.775	2301.23	2301.23	2301.23
-6.294	-0.087	0	38909.666	0	272	166.571	44.504	41.941	37.96	32.086	29.988	29.775	2301.23	2301.23	2301.23
-6.292	-0.088	0	38909.774	0	272	166.462	44.797	42.057	38.034	32.129	30.013	29.806	2301.234	2301.234	2301.234
-6.285	-0.091	0	38909.867	0	272	166.462	44.797	42.057	38.034	32.129	30.013	29.806	2301.234	2301.234	2301.234
-6.277	-0.094	0	38909.967	0	272	166.462	44.797	42.057	38.034	32.129	30.013	29.806	2301.234	2301.234	2301.234
-6.29	-0.094	0	38910.067	0	272	166.462	44.797	42.057	38.034	32.129	30.013	29.806	2301.234	2301.234	2301.234
-6.297	-0.095	0	38910.17	0	272	166.462	44.797	42.057	38.034	32.129	30.013	29.806	2301.234	2301.234	2301.234
-6.297	-0.097	0	38910.268	0	272	166.462	44.797	42.057	38.034	32.129	30.013	29.806	2301.234	2301.234	2301.234
-6.29	-0.098	0	38910.367	0	272	166.462	44.797	42.057	38.034	32.129	30.013	29.806	2301.234	2301.234	2301.234
-6.279	-0.099	0	38910.475	0	272	166.328	45.153	42.176	38.112	32.17	30.049	29.845	2301.233	2301.233	2301.233
-6.291	-0.101	0	38910.571	0	272	166.328	45.153	42.176	38.112	32.17	30.049	29.845	2301.233	2301.233	2301.233
-6.298	-0.102	0	38910.667	0	272	166.328	45.153	42.176	38.112	32.17	30.049	29.845	2301.233	2301.233	2301.233
-6.299	-0.103	0	38910.768	0	272	166.328	45.153	42.176	38.112	32.17	30.049	29.845	2301.233	2301.233	2301.233
-6.293	-0.104	0	38910.871	0	272	166.328	45.153	42.176	38.112	32.17	30.049	29.845	2301.233	2301.233	2301.233
-6.279	-0.105	0	38910.975	0	272	166.328	45.153	42.176	38.112	32.17	30.049	29.845	2301.233	2301.233	2301.233
-6.292	-0.105	0	38911.076	0	272	166.328	45.153	42.176	38.112	32.17	30.049	29.845	2301.233	2301.233	2301.233
-6.299	-0.106	0	38911.167	0	272	166.207	45.518	42.322	38.177	32.217	30.078	29.871	2301.236	2301.236	2301.236
-6.3	-0.106	0	38911.269	0	272	166.207	45.518	42.322	38.177	32.217	30.078	29.871	2301.236	2301.236	2301.236
-6.295	-0.107	0	38911.368	0	272	166.207	45.518	42.322	38.177	32.217	30.078	29.871	2301.236	2301.236	2301.236
-6.284	-0.108	0	38911.468	0	272	166.207	45.518	42.322	38.177	32.217	30.078	29.871	2301.236	2301.236	2301.236
-6.288	-0.11	0	38911.569	0	272	166.207	45.518	42.322	38.177	32.217	30.078	29.871	2301.236	2301.236	2301.236
-6.299	-0.111	0	38911.667	0	272	166.207	45.518	42.322	38.177	32.217	30.078	29.871	2301.236	2301.236	2301.236
-6.302	-0.111	0	38911.768	0	272	166.207	45.518	42.322	38.177	32.217	30.078	29.871	2301.236	2301.236	2301.236
-6.298	-0.112	0	38911.867	0	272	166.084	45.88	42.466	38.247	32.255	30.108	29.907	2301.231	2301.231	2301.231
-6.288	-0.112	0	38911.967	0	272	166.084	45.88	42.466	38.247	32.255	30.108	29.907	2301.231	2301.231	2301.231
-6.286	-0.113	0	38912.068	0	272	166.084	45.88	42.466	38.247	32.255	30.108	29.907	2301.231	2301.231	2301.231
-6.298	-0.114	0	38912.168	0	272	166.084	45.88	42.466	38.247	32.255	30.108	29.907	2301.231	2301.231	2301.231
-6.302	-0.114	0	38912.268	0	272	166.084	45.88	42.466	38.247	32.255	30.108	29.907	2301.231	2301.231	2301.231
-6.299	-0.115	0	38912.37	0	272	166.084	45.88	42.466	38.247	32.255	30.108	29.907	2301.231	2301.231	2301.231
-6.289	-0.116	0	38912.468	0	272	166.084	45.88	42.466	38.247	32.255	30.108	29.907	2301.231	2301.231	2301.231
-6.285	-0.115	0	38912.571	0	272	165.976	46.22	42.638	38.326	32.301	30.137	29.934	2301.228	2301.228	2301.228
-6.297	-0.115	0	38912.669	0	272	165.976	46.22	42.638	38.326	32.301	30.137	29.934	2301.228	2301.228	2301.228
-6.303	-0.115	0	38912.767	0	272	165.976	46.22	42.638	38.326	32.301	30.137	29.934	2301.228	2301.228	2301.228
-6.301	-0.114	0	38912.873	0	272	165.976	46.22	42.638	38.326	32.301	30.137	29.934	2301.228	2301.228	2301.228
-6.293	-0.114	0	38912.967	0	272	165.976	46.22	42.638	38.326	32.301	30.137	29.934	2301.228	2301.228	2301.228
-6.283	-0.113	0	38913.079	0	272	165.976	46.22	42.638	38.326	32.301	30.137	29.934	2301.228	2301.228	2301.228
-6.295	-0.116	0	38913.167	0	272	165.976	46.22	42.638	38.326	32.301	30.137	29.934	2301.228	2301.228	2301.228
-6.302	-0.116	0	38913.271	0	272	165.867	46.535	42.827	38.401	32.345	30.162	29.969	2301.23	2301.23	2301.23
-6.302	-0.116	0	38913.374	0	272	165.867	46.535	42.827	38.401	32.345	30.162	29.969	2301.23	2301.23	2301.23
-6.296	-0.117	0	38913.471	0	272	165.867	46.535	42.827	38.401	32.345	30.162	29.969	2301.23	2301.23	2301.23
-6.283	-0.118	0	38913.567	0	272	165.867	46.535	42.827	38.401	32.345	30.162	29.969	2301.23	2301.23	2301.23
-6.295	-0.119	0	38913.668	0	272	165.867	46.535	42.827	38.401	32.345	30.162	29.969	2301.23	2301.23	2301.23
-6.301	-0.118	0	38913.772	0	272	165.867	46.535	42.827	38.401	32.345	30.162	29.969	2301.23	2301.23	2301.23
-6.303	-0.118	0	38913.868	0	272	165.867	46.535	42.827	38.401	32.345	30.162	29.969	2301.23	2301.23	2301.23
-6.298	-0.117	0	38913.985	0	272	165.779	46.828	43.027	38.495	32.391	30.202	30.001	2301.235	2301.235	2301.235
-6.288	-0.119	0	38914.067	0	272	165.779	46.828	43.027	38.495	32.391	30.202	30.001	2301.235	2301.235	2301.235
-6.287	-0.122	0	38914.168	0	272	165.779	46.828	43.027	38.495	32.391	30.202	30.001	2301.235	2301.235	2301.235
-6.299	-0.124	0	38914.267	0	272	165.779	46.828	43.027	38.495	32.391	30.202	30.001	2301.235	2301.235	2301.235
-6.303	-0.125	0	38914.37	0	272	165.779	46.828	43.027	38.495	32.391	30.202	30.001	2301.235	2301.235	2301.235
-6.301	-0.128	0	38914.468	0	272	165.779	46.828	43.027	38.495	32.391	30.202	30.001	2301.235	2301.235	2301.235
-6.291	-0.127	0	38914.567	0	272	165.779	46.828	43.027	38.495	32.391	30.202	30.001	2301.235	2301.235	2301.235
-6.286	-0.128	0	38914.669	0	272	165.69	47.112	43.216	38.581	32.426	30.231	30.027	2301.226	2301.226	2301.226
-6.298	-0.127	0	38914.771	0	272	165.69	47.112	43.216	38.581	32.426	30.231	30.027	2301.226	2301.226	2301.226
-6.304	-0.126	0	38914.871	0	272	165.69	47.112	43.216	38.581	32.426	30.231	30.027	2301.226	2301.226	2301.226
-6.303	-0.128	0	38914.974	0	272	165.69	47.112	43.216	38.581	32.426	30.231	30.027	2301.226	2301.226	2301.226
-6.295	-0.128	0	38915.07	0	272	165.69	47.112	43.216	38.581	32.426	30.231	30.027	2301.226	2301.226	2301.226
-6.284	-0.127	0	38915.168	0	272	165.69	47.112	43.216	38.581	32.426	30.231	30.027	2301.226	2301.226	2301.226
-6.296	-0.127	0	38915.276	0	272	165.69	47.112	43.216	38.581	32.426	30.231	30.027	2301.226	2301.226	2301.226
-6.303	-0.13	0	38915.368	0	272	165.616	47.399	43.437	38.672	32.472	30.276	30.066	2301.228	2301.228	2301.228
-6.304	-0.131	0	38915.473	0	272	165.616	47.399	43.437	38.672	32.472	30.276	30.066	2301.228	2301.228	2301.228
-6.299	-0.133	0	38915.581	0	272	165.616	47.399	43.437	38.672	32.472	30.276	30.066	2301.228	2301.228	2301.228
-6.287	-0.133	0	38915.667	0	272	165.616	47.399	43.437	38.672	32.472	30.276	30.066	2301.228	2301.228	2301.228
-6.296	-0.136	0	38915.769	0	272	165.616	47.399	43.437	38.672	32.472	30.276	30.066	2301.228	2301.228	2301.228
-6.305	-0.136	0	38915.868	0	272	165.616	47.399	43.437	38.672	32.472	30.276	30.066	2301.228	2301.228	2301.228
-6.308	-0.137	0	38915.968	0	272	165.616	47.399	43.437	38.672	32.472	30.276	30.066	2301.228	2301.228	2301.228
-6.305	-0.138	0	38916.07	0	272	165.532	47.675	43.656	38.769	32.517	30.31	30.097	2301.232	2301.232	2301.232
-6.295	-0.139	0	38916.167	0	272	165.532	47.675	43.656	38.769	32.517	30.31	30.097	2301.232	2301.232	2301.232
-6.293	-0.141	0	38916.269	0	272	165.532	47.675	43.656	38.769	32.517	30.31	30.097	2301.232	2301.232	2301.232
-6.305	-0.14	0	38916.368	0	272	165.532	47.675	43.656	38.769	32.517	30.31	30.097	2301.232	2301.232	2301.232
-6.311	-0.141	0	38916.469	0	272	165.532	47.675	43.656	38.769	32.517	30.31	30.097	2301.232	2301.232	2301.232
-6.309	-0.142	0	38916.582	0	272	165.532	47.675	43.656	38.769	32.517	30.31	30.097	2301.232	2301.232	2301.232
-6.302	-0.143	0	38916.668	0	272	165.532	47.675	43.656	38.769	32.517	30.31	30.097	2301.232	2301.232	2301.232
-6.293	-0.142	0	38916.769	0	272	165.454	47.946	43.883	38.883	32.563	30.337	30.131	2301.242	2301.242	2301.242
-6.306	-0.141	0	38916.88	0	272	165.454	47.946	43.883	38.883	32.563	30.337	30.131	2301.242	2301.242	2301.242
-6.314	-0.141	0	38916.972	0	272	165.454	47.946	43.883	38.883	32.563	30.337	30.131	2301.242	2301.242	2301.242
-6.314	-0.138	0	38917.077	0	272	165.454	47.946	43.883	38.883	32.563	30.337	30.131	2301.242	2301.242	2301.242
-6.307	-0.139	0	38917.168	0	272	165.454	47.946	43.883	38.883	32.563	30.337	30.131	2301.242	2301.242	2301.242
-6.296	-0.14	0	38917.27	0	272	165.454	47.946	43.883	38.883	32.563	30.337	30.131	2301.242	2301.242	2301.242
-6.308	-0.136	0	38917.368	0	272	165.454	47.946	43.883	38.883	32.563	30.337	30.131	2301.242	2301.242	2301.242
-6.316	-0.137	0	38917.468	0	272	165.382	48.193	44.086	38.967	32.598	30.362	30.159	2301.219	2301.219	2301.219
-6.318	-0.139	0	38917.584	0	272	165.382	48.193	44.086	38.967	32.598	30.362	30.159	2301.219	2301.219	2301.219
-6.313	-0.141	0	38917.668	0	272	165.382	48.193	44.086	38.967	32.598	30.362	30.159	2301.219	2301.219	2301.219
-6.303	-0.145	0	38917.779	0	272	165.382	48.193	44.086	38.967	32.598	30.362	30.159	2301.219	2301.219	2301.219
-6.313	-0.146	0	38917.872	0	272	165.382	48.193	44.086	38.967	32.598	30.362	30.159	2301.219	2301.219	2301.219
-6.32	-0.147	0	38917.967	0	272	165.382	48.193	44.086	38.967	32.598	30.362	30.159	2301.219	2301.219	2301.219
-6.323	-0.147	0	38918.072	0	272	165.382	48.193	44.086	38.967	32.598	30.362	30.159	2301.219	2301.219	2301.219
-6.32	-0.148	0	38918.175	0	272	165.3	48.464	44.317	39.091	32.648	30.406	30.193	2301.229	2301.229	2301.229
-6.312	-0.15	0	38918.268	0	272	165.3	48.464	44.317	39.091	32.648	30.406	30.193	2301.229	2301.229	2301.229
-6.31	-0.154	0	38918.379	0	272	165.3	48.464	44.317	39.091	32.648	30.406	30.193	2301.229	2301.229	2301.229
-6.324	-0.155	0	38918.467	0	272	165.3	48.464	44.317	39.091	32.648	30.406	30.193	2301.229	2301.229	2301.229
-6.328	-0.154	0	38918.569	0	272	165.3	48.464	44.317	39.091	32.648	30.406	30.193	2301.229	2301.229	2301.229
-6.326	-0.157	0	38918.667	0	272	165.3	48.464	44.317	39.091	32.648	30.406	30.193	2301.229	2301.229	2301.229
-6.318	-0.157	0	38918.768	0	272	165.3	48.464	44.317	39.091	32.648	30.406	30.193	2301.229	2301.229	2301.229
-6.313	-0.162	0	38918.867	0	272	165.236	48.714	44.536	39.216	32.698	30.429	30.225	2301.23	2301.23	2301.23
-6.327	-0.166	0	38918.968	0	272	165.236	48.714	44.536	39.216	32.698	30.429	30.225	2301.23	2301.23	2301.23
-6.334	-0.17	0	38919.067	0	272	165.236	48.714	44.536	39.216	32.698	30.429	30.225	2301.23	2301.23	2301.23
-6.334	-0.176	0	38919.168	0	272	165.236	48.714	44.536	39.216	32.698	30.429	30.225	2301.23	2301.23	2301.23
-6.327	-0.18	0	38919.272	0	272	165.236	48.714	44.536	39.216	32.698	30.429	30.225	2301.23	2301.23	2301.23
-6.318	-0.186	0	38919.375	0	272	165.236	48.714	44.536	39.216	32.698	30.429	30.225	2301.23	2301.23	2301.23
-6.332	-0.191	0	38919.477	0	272	165.236	48.714	44.536	39.216	32.698	30.429	30.225	2301.23	2301.23	2301.23
-6.341	-0.197	0	38919.572	0	272	165.168	48.972	44.771	39.344	32.742	30.472	30.264	2301.236	2301.236	2301.236
-6.343	-0.204	0	38919.667	0	272	165.168	48.972	44.771	39.344	32.742	30.472	30.264	2301.236	2301.236	2301.236
-6.337	-0.21	0	38919.768	0	272	165.168	48.972	44.771	39.344	32.742	30.472	30.264	2301.236	2301.236	2301.236
-6.326	-0.215	0	38919.88	0	272	165.168	48.972	44.771	39.344	32.742	30.472	30.264	2301.236	2301.236	2301.236
-6.339	-0.221	0	38919.985	0	272	165.168	48.972	44.771	39.344	32.742	30.472	30.264	2301.236	2301.236	2301.236
-6.349	-0.227	0	38920.068	0	272	165.168	48.972	44.771	39.344	32.742	30.472	30.264	2301.236	2301.236	2301.236
-6.351	-0.231	0	38920.169	0	272	165.168	48.972	44.771	39.344	32.742	30.472	30.264	2301.236	2301.236	2301.236
-6.345	-0.236	0	38920.268	0	272	165.084	49.223	44.987	39.461	32.788	30.5	30.294	2301.229	2301.229	2301.229
-6.333	-0.242	0	38920.371	0	272	165.084	49.223	44.987	39.461	32.788	30.5	30.294	2301.229	2301.229	2301.229
-6.346	-0.248	0	38920.468	0	272	165.084	49.223	44.987	39.461	32.788	30.5	30.294	2301.229	2301.229	2301.229
-6.353	-0.255	0	38920.571	0	272	165.084	49.223	44.987	39.461	32.788	30.5	30.294	2301.229	2301.229	2301.229
-6.357	-0.259	0	38920.668	0	272	165.084	49.223	44.987	39.461	32.788	30.5	30.294	2301.229	2301.229	2301.229
-6.353	-0.265	0	38920.772	0	272	165.084	49.223	44.987	39.461	32.788	30.5	30.294	2301.229	2301.229	2301.229
-6.344	-0.271	0	38920.87	0	272	165.084	49.223	44.987	39.461	32.788	30.5	30.294	2301.229	2301.229	2301.229
-6.347	-0.278	0	38920.97	0	272	165.008	49.499	45.207	39.59	32.843	30.538	30.323	2301.233	2301.233	2301.233
-6.358	-0.283	0	38921.068	0	272	165.008	49.499	45.207	39.59	32.843	30.538	30.323	2301.233	2301.233	2301.233
-6.363	-0.288	0	38921.168	0	272	165.008	49.499	45.207	39.59	32.843	30.538	30.323	2301.233	2301.233	2301.233
-6.361	-0.295	0	38921.267	0	272	165.008	49.499	45.207	39.59	32.843	30.538	30.323	2301.233	2301.233	2301.233
-6.351	-0.299	0	38921.367	0	272	165.008	49.499	45.207	39.59	32.843	30.538	30.323	2301.233	2301.233	2301.233
-6.348	-0.304	0	38921.469	0	272	165.008	49.499	45.207	39.59	32.843	30.538	30.323	2301.233	2301.233	2301.233
-6.363	-0.311	0	38921.586	0	272	165.008	49.499	45.207	39.59	32.843	30.538	30.323	2301.233	2301.233	2301.233
-6.369	-0.318	0	38921.667	0	272	164.942	49.778	45.444	39.72	32.904	30.587	30.37	2301.244	2301.244	2301.244
-6.367	-0.327	0	38921.768	0	272	164.942	49.778	45.444	39.72	32.904	30.587	30.37	2301.244	2301.244	2301.244
-6.359	-0.333	0	38921.869	0	272	164.942	49.778	45.444	39.72	32.904	30.587	30.37	2301.244	2301.244	2301.244
-6.353	-0.339	0	38921.97	0	272	164.942	49.778	45.444	39.72	32.904	30.587	30.37	2301.244	2301.244	2301.244
-6.368	-0.347	0	38922.068	0	272	164.942	49.778	45.444	39.72	32.904	30.587	30.37	2301.244	2301.244	2301.244
-6.375	-0.355	0	38922.169	0	272	164.942	49.778	45.444	39.72	32.904	30.587	30.37	2301.244	2301.244	2301.244
-6.375	-0.365	0	38922.281	0	272	164.942	49.778	45.444	39.72	32.904	30.587	30.37	2301.244	2301.244	2301.244
-6.367	-0.372	0	38922.368	0	272	164.847	50.064	45.674	39.867	32.945	30.615	30.408	2301.245	2301.245	2301.245
-6.36	-0.377	0	38922.469	0	272	164.847	50.064	45.674	39.867	32.945	30.615	30.408	2301.245	2301.245	2301.245
